,category_code,status,founded_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_BRA,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_IRL,country_code_ISR,country_code_NLD,country_code_USA,country_code_other,isClosed,active_days
405,search,1,2010,GBR,5.0,125371133.0,1.0,1.0,44.7443293,-92.8513706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
406,software,1,2004,USA,5.0,125371133.0,1.0,9.0,28.5383355,-81.3792365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
407,software,1,2001,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
408,search,1,2001,other,5.0,125371133.0,2.0,3.0,36.0458512,-95.8522669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
409,other,1,2011,IND,5.0,125371133.0,1.0,1.0,12.9141417,74.8559568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4015.0
420,network_hosting,1,2007,USA,5.0,125371133.0,1.0,2.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
421,other,1,2005,DEU,5.0,125371133.0,1.0,1.0,51.280284,7.0349609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6205.0
422,other,1,2008,USA,5.0,125371133.0,1.0,6.0,38.8816208,-77.0909809,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12775.0
423,web,1,2011,FRA,5.0,125371133.0,1.0,2.0,48.856614,2.3522219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8030.0
425,other,1,2005,USA,7.0,351600000.0,3.0,29.0,34.0194543,-118.4911912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
428,public_relations,1,2008,USA,5.0,125371133.0,1.0,1.0,29.4241219,-98.4936282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
431,ecommerce,1,2008,USA,5.0,125371133.0,1.0,2.0,37.7749295,-122.4194155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
